0,0.93051,0,0.50789,0.064098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65911,0,0,0.44917,0,0.14717,0.77523,0,0,0,0,0,0,0.53126,0,0,0,0,0,0,0.21065,0,0,0,0,0,0,0,0.5538,0.5872,0,0,0,0.67221,0,0,0,0,0,0,0.83887,0.020851,0,0.9832,0,0,0,0,0.54416,0.061962,0.65937,0,0.85558,0,0.27748,0.16532,0.42168,0,0.11319,0.79841,0,0,0,0,0,0.37612,0,0.36112,0,0.66065,0.1105,0.2368,0.46004,0,0,0.74385,0,0,0,0,0,0.62115,0.10292,0,0,0.01065,0,0,0.5279,0,0,0,0,0,0,0,0,0,0.56349,0,0,0,0,0.75559,0,0,0,0
0,0,0.20639,0,0,0,0,0.90162,0,0,0,0.70914,0,0,0.13193,0,0,0,0,0,0,0,0,0.4252,0.66145,0,0.32238,0,0,0,0,0.59744,0,0,0,0,0,0,0,0.21065,0,0,0.45492,0,0,0,0.41315,0,0.8424,0.54249,0,0.56764,0.41502,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42327,0,0,0.15304,0,0,0.91193,0,0,0,0,0,0,0,0.42141,0,0.99639,0.69365,0,0.63067,0,0,0,0,0,0,0,0,0.64404,0.26594,0,0,0,0,0,0.42461,0.17047,0.43461,0,0,0,0.46631,0,0,0,0,0,0.9011,0,0.10307,0,0.48497,0.38883,0,0,0,0,0.366,0,0,0,0
0.11321,0,0,0,0,0.61386,0,0.2839,0,0,0,0,0,0,0.50813,0,0,0.53888,0,0,0,0.052151,0,0.43708,0,0.21873,0,0,0,0.91834,0.69145,0,0,0,0,0,0,0,0.11593,0,0,0,0,0,0.066874,0,0,0,0.048919,0.64409,0,0,0,0,0,0.74303,0,0.83415,0,0,0,0.72872,0,0,0.035833,0,0,0.55283,0,0,0,0,0,0.40248,0,0,0,0,0.071623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051348,0,0,0,0,0,0,0.84564,0,0.6414,0.51207,0.041527,0.57154,0.48543,0,0,0.91018,0,0,0.26997,0,0.2115,0.60615,0.097522,0,0,0,0.9373,0,0,0,0.38666,0.91222,0.49054,0
0.19594,0,0.84969,0,0.74161,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66222,0,0,0,0,0,0,0.10709,0,0,0,0,0,0,0,0,0,0,0.83617,0,0,0,0.45492,0,0,0,0,0,0.40218,0,0.7588,0,0,0.027511,0,0.065467,0.5635,0,0,0.15182,0.065688,0,0,0,0,0,0,0,0,0.93582,0,0.75565,0,0.5481,0,0.15409,0,0,0.23511,0.67247,0,0,0.070587,0.89447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90468,0,0,0,0,0,0,0,0.39132,0,0,0,0,0,0,0,0,0,0.025967,0.41189,0.40977,0,0.65253,0,0,0.33544,0.067367,0,0,0,0,0
0.98919,0,0,0,0.72336,0,0.39694,0.59073,0.57318,0,0.50767,0,0.14555,0,0.29095,0,0,0,0,0.50114,0.14187,0,0,0,0,0,0,0,0.40638,0,0,0,0,0,0.5931,0,0.80938,0.4706,0.67412,0,0,0,0,0,0,0.047994,0,0,0,0,0,0,0.38065,0,0,0,0.66527,0,0.97939,0,0,0,0,0,0,0,0.0032733,0,0,0.49583,0,0,0.35133,0.56117,0.6928,0,0,0,0,0,0,0,0,0.78077,0,0,0,0,0,0.59772,0,0,0.67417,0,0,0,0,0,0.92455,0.51297,0.64798,0,0,0,0,0,0,0,0,0,0,0.84146,0,0.55171,0,0.25578,0,0,0,0,0.15954,0.037794,0,0,0,0,0,0
0.098783,0,0,0,0,0,0,0,0,0,0,0.48312,0,0,0.15362,0.30847,0.13092,0,0,0.34352,0,0,0,0,0,0.66306,0,0,0,0.5162,0,0,0.79667,0,0,0,0,0.5766,0,0,0,0.066874,0,0,0,0,0,0,0.676,0.59801,0.58938,0,0,0,0,0.51432,0.82228,0,0,0,0.67981,0,0,0,0,0.3184,0,0,0,0,0.66412,0,0.37236,0,0,0.77735,0,0,0,0,0,0,0,0.63636,0,0.51729,0,0,0.87356,0,0,0,0,0.82317,0,0.11342,0.2919,0,0,0,0.72367,0,0.78768,0.52449,0.86631,0.9716,0,0,0,0,0,0.38157,0,0,0,0,0,0,0.99371,0.87866,0.77971,0,0.4906,0.55061,0,0.68397,0,0
0,0,0,0,0,0,0,0,0,0,0.39718,0,0,0,0,0,0,0,0,0.27781,0.36185,0.78045,0.44566,0,0,0,0,0.057312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047994,0,0,0,0.34198,0,0,0,0,0,0.97914,0,0,0,0,0,0,0,0.39852,0,0,0.55432,0,0,0,0,0,0,0.28521,0,0,0.13901,0.34138,0,0,0,0,0.90752,0,0,0,0,0,0.045914,0,0.29488,0.061549,0,0,0,0,0.40751,0,0,0,0,0,0,0,0.37236,0,0,0,0,0,0,0,0.73415,0,0,0,0,0,0,0,0,0,0,0.28579,0.59842,0,0,0,0,0
0.21735,0,0.39732,0,0,0,0,0.26256,0,0.078639,0,0,0,0,0,0,0,0,0.22012,0,0,0.48499,0,0.5153,0,0,0,0,0,0,0,0,0,0,0,0,0.83901,0,0,0,0.41315,0,0.40218,0,0,0,0,0,0,0,0,0,0,0,0.14426,0.12078,0,0.85588,0,0,0,0,0.14306,0,0,0,0,0,0,0,0,0.91586,0,0.94933,0,0,0,0.039491,0,0,0,0,0,0,0,0.65021,0,0,0,0.89116,0,0,0,0,0,0,0.78219,0,0,0,0.26674,0,0.3066,0,0,0.53363,0.41528,0,0,0,0,0.45405,0,0,0,0,0,0.65565,0,0.40218,0.17746,0.93125,0.36502,0,0.55825,0,0.79632,0
0.66857,0,0.42177,0.70277,0,0,0.4707,0.40889,0,0,0,0,0,0.98864,0,0,0,0,0,0,0,0,0,0.48525,0.11726,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85809,0,0,0,0,0,0,0.34198,0,0,0.87443,0.45002,0,0,0,0,0,0.26809,0,0,0,0,0,0.68725,0.30813,0,0,0,0,0,0,0.38437,0,0,0,0,0,0,0,0,0,0,0.61274,0,0,0,0,0,0,0.91104,0.27283,0.95333,0,0.54149,0,0,0.26137,0.048981,0,0,0,0.95934,0,0.67708,0.89764,0,0,0,0,0.61357,0.85154,0.55067,0,0,0,0,0,0,0,0.038252,0.71377,0,0,0,0.68856,0,0,0,0,0.88618
0,0.3044,0,0,0,0,0.34285,0,0.65934,0.038964,0,0,0,0.77214,0,0,0,0.69008,0.92725,0.062019,0,0,0,0,0,0.68747,0,0,0,0,0.72569,0,0,0,0,0,0,0,0.84653,0.5538,0.8424,0.048919,0.7588,0,0.676,0,0,0.87443,0,0.16255,0,0,0.10458,0,0.85605,0,0,0.59857,0.6289,0,0,0,0,0,0.58817,0.49386,0.04486,0,0,0,0.54728,0,0,0,0.37477,0,0.9563,0.43476,0,0,0.75034,0.072557,0,0,0,0,0,0.11912,0,0,0,0,0,0,0.60921,0.27612,0,0,0,0,0,0,0,0,0.025259,0,0,0.41049,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79985,0,0,0,0,0,0
0.090939,0.034239,0.32417,0,0,0,0.16607,0,0.99808,0,0,0,0.41549,0,0.75433,0,0.69331,0,0.77064,0,0.91226,0.31068,0,0,0,0,0,0,0.20472,0,0,0,0,0,0,0,0,0.072879,0,0.5872,0.54249,0.64409,0,0,0.59801,0,0,0.45002,0.16255,0,0.87294,0.61372,0.58961,0.29485,0,0.92486,0,0,0,0,0,0,0,0,0,0.62867,0,0,0,0,0,0,0,0.9593,0,0,0,0,0,0.87514,0,0.63544,0.89026,0,0,0.87125,0,0,0.080891,0,0,0.36891,0,0,0,0.65736,0,0.72412,0,0,0,0.17881,0,0,0,0.062717,0,0,0,0,0.49217,0,0,0,0,0,0.13117,0,0.10237,0,0.80529,0.33107,0.85691,0.22143,0.92243,0,0,0
0,0,0.094925,0,0.85091,0,0,0,0.5222,0,0,0,0,0.016366,0,0,0.12918,0,0,0,0.59317,0,0,0.72179,0,0.037025,0,0,0,0,0.17617,0,0.23244,0,0.71501,0,0,0.77059,0,0,0,0,0,0,0.58938,0,0,0,0,0.87294,0,0,0,0,0,0,0,0,0,0,0,0,0.34744,0,0,0,0,0,0,0.28832,0.28595,0,0,0,0,0,0.37149,0,0.58102,0,0,0.80862,0.36382,0.58181,0,0,0,0,0,0,0,0,0,0.036945,0.63279,0.6267,0.055907,0,0,0,0,0,0,0,0,0.5647,0,0,0.20999,0,0.40184,0,0,0,0,0,0,0,0,0,0,0,0.90064,0.25594,0,0,0,0.87947
0,0.76998,0,0,0,0,0.7557,0,0.99239,0.20307,0.37542,0.70867,0,0.1635,0,0.32396,0,0.80901,0.21896,0.32839,0.462,0,0.35233,0,0,0,0.07354,0,0,0.50519,0,0,0,0,0,0,0.2742,0,0,0,0.56764,0,0.027511,0,0,0,0,0,0,0.61372,0,0,0,0,0,0,0,0,0.65633,0,0,0,0,0.72317,0,0,0,0,0,0.18637,0,0,0,0.98994,0.83588,0.4741,0,0,0.010961,0,0,0,0.7829,0,0,0,0,0.034828,0,0,0.51463,0,0,0,0,0,0.21304,0,0,0,0,0,0.72439,0,0.17138,0,0,0.96922,0.82674,0,0,0.073887,0,0,0,0.20168,0,0,0,0.56132,0,0,0,0,0,0,0,0
0,0.65563,0.94795,0,0,0,0,0,0.54524,0,0,0,0.30532,0,0.088516,0,0,0.42153,0.36753,0,0,0,0.85253,0,0.98392,0,0.053853,0,0.35714,0,0,0,0,0,0,0,0,0.99907,0,0,0.41502,0,0,0.38065,0,0,0,0,0.10458,0.58961,0,0,0,0,0,0,0,0,0,0.65833,0.32846,0,0,0,0.24619,0,0,0,0,0,0,0,0,0.83601,0,0,0,0.17438,0,0,0,0,0,0.97473,0.73788,0,0,0.90451,0,0,0,0,0.57406,0,0.75927,0,0,0,0.19347,0,0,0,0,0,0,0,0,0,0,0,0.8626,0.025165,0,0.52103,0,0,0,0,0,0.59816,0,0,0,0,0,0.30303,0,0
0,0,0,0.86481,0,0,0,0,0,0,0,0,0,0,0.52325,0,0,0,0,0,0,0.052769,0,0,0,0,0.96002,0,0,0,0,0,0,0,0,0,0,0,0,0.67221,0,0,0.065467,0,0,0.97914,0,0,0,0.29485,0,0,0,0,0,0,0,0.19777,0,0,0,0,0,0,0,0.75315,0.18912,0,0,0.94734,0.097313,0,0,0,0.69575,0,0.49132,0,0,0.64767,0,0,0,0.52964,0,0,0.59967,0,0,0,0,0,0,0.26717,0,0,0,0,0.65505,0,0,0,0,0.46905,0,0.22813,0,0,0.20641,0,0.18084,0,0.30721,0,0,0.18769,0,0.18992,0,0.075051,0,0.73742,0,0.73525,0,0,0.1848,0
0.29931,0.77543,0,0,0,0,0,0,0.64239,0,0,0,0,0,0,0,0,0,0.17955,0,0,0,0,0,0.28334,0,0,0,0,0,0,0,0,0,0.13585,0,0,0,0,0,0,0,0.5635,0,0,0,0.14426,0,0.85605,0,0,0,0,0,0,0,0.31902,0.79753,0,0,0,0,0,0,0,0,0.20134,0,0,0.39806,0,0,0.10224,0,0.6949,0,0,0,0,0,0,0.3211,0,0.28837,0.13842,0.33102,0,0,0,0,0,0.75852,0,0,0,0,0,0,0,0,0.12199,0,0,0.95854,0,0,0.91584,0,0,0,0,0,0,0.17902,0,0,0,0,0,0,0.56238,0,0.9515,0.31555,0.93431,0,0,0.97034
0,0,0,0,0,0,0,0.18235,0,0.86769,0.52772,0.97454,0.28548,0.94908,0,0.60761,0.77649,0.063482,0,0.59116,0,0.89976,0,0.50979,0.53283,0.79858,0,0.6551,0,0.46306,0,0,0,0,0,0,0,0.55732,0,0,0,0.74303,0,0,0.51432,0,0.12078,0.26809,0,0.92486,0,0,0,0,0,0,0,0,0,0,0,0,0.13954,0,0.39839,0,0,0,0,0,0,0,0,0.65408,0,0.10024,0.26751,0,0,0,0,0,0,0,0.0054903,0,0,0,0.18635,0.18088,0,0,0,0,0,0.57411,0,0,0,0.18444,0,0,0,0,0.83093,0.44058,0.15946,0.6532,0,0,0,0.96111,0.58402,0,0,0.88377,0,0,0,0.39149,0,0.56744,0,0,0.82481,0,0,0
0,0,0,0,0,0,0,0.72642,0,0,0.96966,0,0,0,0,0,0.76214,0,0.5251,0,0.44679,0,0.63836,0,0,0,0,0,0,0.30714,0,0,0,0,0,0,0.44341,0,0,0,0,0,0,0.66527,0.82228,0,0,0,0,0,0,0,0,0,0.31902,0,0,0,0.32791,0,0.53826,0.073087,0,0.18756,0,0,0,0,0,0,0,0.67068,0,0,0,0,0,0,0,0.055069,0,0.53607,0,0,0,0.55754,0,0.93074,0,0,0.48105,0,0,0,0,0,0.77654,0,0,0.20074,0,0,0.4067,0,0,0.098906,0.20361,0.77141,0.4755,0.42922,0.92557,0,0,0.60892,0,0,0,0,0.44729,0,0.47007,0.016064,0,0,0.18358,0.7318,0.22778,0
0.42824,0,0.71899,0.76762,0,0.92719,0,0,0,0.75695,0,0.3325,0.88056,0,0,0.52561,0.26734,0,0,0,0,0,0,0,0.16822,0.045011,0,0,0.17077,0,0,0,0.92578,0,0.10862,0,0,0,0,0,0,0.83415,0.15182,0,0,0,0.85588,0,0.59857,0,0,0,0,0.19777,0.79753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78549,0,0,0,0,0,0,0,0,0.5804,0,0,0,0,0,0.78142,0.59,0,0,0.068172,0.76904,0,0,0,0,0,0,0,0.65912,0,0,0,0,0,0.12712,0,0,0,0,0,0,0.53852,0,0.99412,0,0,0,0.69279,0,0.35961,0,0,0,0,0.27621,0.84981,0
0,0,0,0.48987,0.5297,0,0,0,0,0.22187,0,0,0,0.74818,0,0.25815,0,0,0.19911,0,0.87152,0,0,0,0,0,0,0,0,0,0,0.027186,0,0,0,0.03634,0,0,0.43799,0,0,0,0.065688,0.97939,0,0,0,0,0.6289,0,0,0.65633,0,0,0,0,0.32791,0,0,0,0.83782,0,0.21624,0.86013,0.80678,0,0,0,0.84228,0,0.83122,0.18301,0,0,0,0,0,0,0,0,0,0,0,0.19621,0.73852,0,0,0.056448,0,0,0,0,0,0.30219,0,0,0,0,0,0,0,0.88746,0,0,0,0,0,0.41517,0,0,0,0,0,0,0,0,0,0,0.33296,0,0,0,0,0,0,0,0,0.75231
0,0.011679,0,0,0,0,0.72844,0.4153,0,0,0,0,0,0,0,0.11864,0,0,0,0,0.59626,0,0.0046879,0,0,0,0,0,0,0,0,0,0.93945,0,0.69141,0,0.2718,0,0.75374,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65833,0,0,0,0,0,0,0,0,0.75805,0.55582,0,0.30184,0,0,0,0,0,0.31502,0,0.65759,0,0.85336,0,0,0,0.8435,0.93856,0,0.86608,0,0,0,0,0,0,0.76001,0,0,0.34631,0,0,0,0,0,0,0,0,0.15085,0,0.18636,0,0.012831,0,0.15009,0,0.29993,0,0,0.15839,0,0.72796,0,0.63141,0.75457,0,0.92175,0,0,0.42551,0,0,0.39311,0.61524,0,0
0,0.31373,0,0,0,0.16141,0,0,0,0,0,0,0,0,0.31973,0,0.67107,0.52395,0,0.6078,0,0,0,0,0,0,0,0.76031,0,0.16386,0,0,0,0.49436,0.76469,0,0,0.30081,0,0.83887,0,0,0,0,0.67981,0,0,0,0,0,0,0,0.32846,0,0,0,0.53826,0,0.83782,0,0,0,0,0,0,0.69389,0,0,0.78797,0,0.59878,0,0,0,0,0,0,0.58321,0.066062,0,0.99452,0,0,0,0,0,0,0,0.90961,0,0,0,0,0.6623,0,0,0,0,0,0,0,0,0,0,0,0.80163,0.9577,0,0,0,0,0,0,0,0,0,0,0,0,0.35499,0,0,0,0.42241,0.91278,0,0,0
0,0.60573,0.64681,0,0,0,0,0,0,0.069183,0,0,0,0,0.21855,0,0,0,0,0,0,0,0,0.77999,0.62908,0.070616,0,0.65722,0,0,0,0.51966,0,0.94753,0,0,0,0,0,0.020851,0,0.72872,0,0,0,0.39852,0,0.68725,0,0,0,0,0,0,0,0,0.073087,0,0,0.75805,0,0,0,0,0,0,0.60035,0,0,0.13915,0,0,0,0,0,0,0,0,0,0,0.16587,0,0,0,0,0.028614,0,0.88216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25488,0.74868,0,0,0.39905,0,0,0,0,0,0.62243,0.3481,0,0,0,0,0,0.90005,0,0,0.29485,0,0
0,0,0.36169,0,0,0,0,0,0.16133,0,0,0.88637,0,0,0.902,0.75858,0,0,0,0,0,0,0,0.36179,0.49622,0,0,0,0.65869,0,0,0.28897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14306,0.30813,0,0,0.34744,0,0,0,0,0.13954,0,0,0.21624,0.55582,0,0,0,0,0.48963,0.13688,0.23172,0.48177,0,0,0,0,0,0,0.29459,0,0,0,0,0,0.70882,0,0.32832,0,0.81079,0,0.81805,0,0,0,0.38884,0,0.84283,0.62576,0.23389,0,0,0.95681,0,0,0.66791,0.15993,0,0,0,0,0.20645,0.14907,0,0.063297,0.82204,0,0,0,0,0,0,0.92875,0,0,0.37177,0,0,0,0,0,0,0
0,0.19526,0,0,0.42341,0,0.53708,0.46328,0,0,0,0,0,0.62591,0.50256,0,0,0,0,0,0,0.79178,0.71035,0,0,0,0,0,0,0,0.5694,0.1571,0,0,0,0,0.6256,0,0.92583,0.9832,0,0,0,0,0,0,0,0,0,0,0,0.72317,0,0,0,0,0.18756,0,0.86013,0,0,0,0,0,0,0,0,0.32848,0.53637,0.54137,0.46877,0,0.21881,0,0,0,0.57628,0,0.4841,0,0,0.53422,0.15671,0,0.56472,0,0,0,0,0,0.8052,0,0.075822,0.71234,0,0.20036,0,0,0.39423,0,0,0.097846,0,0.8561,0,0,0,0,0,0,0,0,0,0,0.74464,0.65827,0,0,0.63249,0,0,0.029378,0.0065369,0,0.53417,0,0,0
0,0,0.70248,0,0.42067,0,0.64386,0,0,0,0,0.078309,0,0.38075,0,0,0,0,0,0.43769,0,0.40695,0,0,0,0,0,0.27379,0,0,0.23135,0,0,0.7379,0.8794,0.77249,0,0,0,0,0,0.035833,0,0,0,0.55432,0,0,0.58817,0,0,0,0.24619,0,0,0.39839,0,0,0.80678,0.30184,0,0,0.48963,0,0,0,0,0,0,0.030516,0,0,0.86643,0,0,0,0.52005,0,0.1624,0,0,0,0,0,0,0,0,0,0.64462,0,0,0,0.25985,0.27583,0,0,0,0.90147,0.19349,0,0.33655,0,0.051584,0,0.46669,0,0.6657,0,0,0,0,0,0,0,0,0.17708,0,0,0,0,0,0,0,0,0,0.51828,0,0
0,0,0.65197,0.32892,0,0,0,0.52317,0,0.12472,0.4527,0.9926,0.39923,0,0.061912,0,0,0,0,0,0,0.29296,0,0,0,0.55227,0,0,0.74013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3184,0,0,0,0.49386,0.62867,0,0,0,0.75315,0,0,0,0,0,0,0.69389,0,0.13688,0,0,0,0,0,0,0.54845,0,0,0,0.86917,0,0.060182,0.97887,0.19104,0,0.057961,0,0,0,0,0,0,0.22308,0,0,0,0,0,0,0,0.28873,0.40937,0,0,0,0.73911,0.61769,0,0,0.30553,0,0,0,0.49432,0.34497,0.71619,0.68658,0,0,0.87594,0,0,0,0,0,0,0,0,0,0.74844,0,0.73892,0,0
0,0,0.24143,0,0.69598,0.015258,0.76855,0.33189,0,0.32233,0,0,0,0,0,0,0.76544,0,0,0,0,0.38416,0,0,0.21863,0.56332,0,0,0,0.22063,0,0,0,0,0.16264,0,0.39964,0,0.020395,0,0.42327,0,0,0.0032733,0,0,0,0,0.04486,0,0,0,0,0.18912,0.20134,0,0,0,0,0,0,0.60035,0.23172,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66074,0.38364,0,0,0.1667,0,0,0.21537,0.055682,0,0.7329,0,0,0.073545,0,0,0,0,0,0,0,0.70058,0,0,0.77533,0,0,0,0,0,0.21956,0,0,0.71992,0,0.93364,0,0.47332,0.98224,0,0,0,0,0.24479,0,0.78418,0.041932,0,0,0,0,0.015543
0.4145,0,0,0.083664,0,0,0.58711,0,0.63927,0,0.12515,0,0.86526,0,0.48778,0,0,0,0,0,0,0,0,0,0.27602,0,0.31147,0,0.66657,0.5001,0.44414,0.32558,0.56592,0.015223,0,0,0,0,0,0,0,0.55283,0.93582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48177,0.32848,0,0,0,0,0.0018304,0,0,0.14089,0,0.86377,0,0,0,0,0,0.24914,0,0.79361,0,0,0,0.22087,0,0,0.51745,0.98803,0.78666,0,0,0,0.022698,0.28431,0,0,0,0.37437,0,0,0,0.72032,0,0,0,0,0.92795,0,0,0,0,0,0,0,0.44978,0,0,0,0.38287,0.98081,0,0,0,0,0,0
0.20632,0,0,0,0,0,0,0,0.15697,0,0,0,0,0,0,0,0,0,0,0,0,0.40224,0,0.43758,0.97506,0,0,0,0,0.92674,0,0,0,0,0.30806,0.86258,0.56023,0,0,0.54416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84228,0,0.78797,0,0,0.53637,0,0,0,0.0018304,0,0,0,0,0,0,0,0,0,0,0,0.37512,0,0.58623,0,0,0,0.78559,0,0,0,0,0.11998,0,0,0,0.29144,0,0,0,0,0,0,0,0,0.85462,0,0.49993,0.4493,0.84869,0,0,0.46916,0,0,0,0,0.62585,0,0.58298,0,0.10803,0,0,0,0,0,0,0,0
0.99837,0.38241,0,0,0.19008,0,0,0,0.99239,0.67994,0.9349,0.63641,0,0,0,0,0.6487,0,0.38261,0,0,0.027874,0,0,0,0,0,0,0,0,0.59307,0,0.73131,0,0.65312,0,0,0,0,0.061962,0.15304,0,0.75565,0.49583,0,0,0,0.38437,0,0,0.28832,0.18637,0,0.94734,0.39806,0,0,0,0,0,0,0.13915,0,0.54137,0.030516,0.54845,0,0,0,0,0,0.055745,0,0,0,0.86172,0,0,0,0,0,0,0,0,0,0,0.67756,0,0,0,0,0,0,0.99608,0,0,0,0,0,0,0.73294,0,0,0,0,0,0,0,0,0.74117,0,0,0,0,0,0,0,0,0,0,0,0.68994,0,0,0,0.74402,0.49429,0
0.3569,0,0,0,0,0.11251,0,0,0,0.25508,0,0,0,0.15568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81311,0,0,0.62964,0,0,0,0,0.65937,0,0,0,0,0.66412,0,0,0,0.54728,0,0.28595,0,0,0.097313,0,0,0,0,0.83122,0.31502,0.59878,0,0,0.46877,0,0,0,0,0,0,0,0,0,0,0,0.070872,0.84624,0,0,0,0,0,0.73948,0.43766,0.3231,0,0,0,0,0,0.41198,0,0,0.30045,0,0,0,0,0.031735,0.97608,0,0,0,0,0,0,0,0.67779,0,0,0,0,0,0.75221,0,0.87646,0,0.01541,0,0.11229,0,0,0.87089,0,0.45146,0,0.98574,0
0.47376,0,0,0,0,0,0,0.85117,0,0.92918,0,0,0.024244,0.72909,0,0,0,0,0,0.46632,0,0.59119,0,0,0,0,0.9845,0,0.84701,0,0.9767,0.34486,0,0.27736,0,0.31641,0,0,0.33649,0,0,0,0.5481,0,0,0.28521,0.91586,0,0,0,0,0,0,0,0,0,0.67068,0.78549,0.18301,0,0,0,0,0,0,0,0,0.14089,0,0.055745,0,0,0.3934,0,0,0.8828,0,0.88218,0,0,0,0,0,0,0,0,0,0.84952,0,0.42791,0,0.96745,0,0,0,0.83408,0,0,0.80182,0,0,0,0.94396,0,0,0,0.94037,0,0,0,0,0,0,0,0,0.1782,0.19934,0,0.93219,0,0,0.77969,0,0,0,0,0,0
0,0,0,0,0.11801,0,0,0,0,0.76765,0,0,0,0,0.45726,0.72584,0,0,0,0,0,0,0,0,0.10673,0,0,0,0,0,0,0,0.43914,0.55739,0,0,0,0,0,0.85558,0.91193,0,0,0.35133,0.37236,0,0,0,0,0,0,0,0,0,0.10224,0,0,0,0,0.65759,0,0,0,0.21881,0.86643,0,0,0,0,0,0,0.3934,0,0,0,0,0.087144,0.0018414,0,0,0,0,0,0,0,0.2909,0,0.56874,0,0,0,0,0,0,0,0,0,0.81347,0,0,0,0.76144,0,0,0.83162,0.523,0,0,0,0,0,0,0,0,0,0,0.73652,0,0,0,0,0,0,0,0,0,0,0
0.39387,0,0,0.81583,0,0.52998,0.94736,0,0,0,0.31668,0.57817,0.19023,0,0,0.39226,0,0,0,0.99876,0.34369,0.90857,0,0,0.69767,0.02977,0,0,0,0.48128,0,0,0,0,0,0.67691,0,0,0,0,0,0.40248,0.15409,0.56117,0,0,0.94933,0,0,0.9593,0,0.98994,0.83601,0,0,0.65408,0,0,0,0,0,0,0,0,0,0.86917,0,0.86377,0,0,0,0,0,0,0.65097,0.39384,0.42288,0,0,0.41353,0,0,0,0,0.93361,0,0,0,0,0,0,0,0,0,0,0.75735,0.69681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23677,0,0,0,0.64557,0.20337,0.29368,0,0,0,0,0.4444,0,0.2856,0,0,0.99234
0.53517,0.055756,0,0.43105,0,0.19074,0,0,0,0.32778,0,0.93766,0,0,0,0.84737,0.25698,0,0.37721,0,0,0,0.73351,0.78222,0,0.011637,0,0,0,0,0,0.22171,0,0,0,0,0.067072,0.70565,0.87593,0.27748,0,0,0,0.6928,0,0.13901,0,0,0.37477,0,0,0.83588,0,0.69575,0.6949,0,0,0,0,0.85336,0,0,0.29459,0,0,0,0,0,0,0,0,0,0,0.65097,0,0.44005,0,0,0,0,0,0,0.63174,0,0,0,0,0.46059,0.7016,0.75898,0,0,0,0,0,0,0,0,0,0,0,0,0.42062,0.30769,0,0,0.58194,0.44593,0.030121,0,0,0,0.79067,0.18105,0,0,0,0,0.42592,0,0,0,0,0.35309,0,0,0.17223,0
0,0,0,0,0,0,0.8235,0,0,0.9484,0.46027,0.0695,0.5224,0,0.19586,0,0,0.29871,0,0,0,0.97572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16532,0,0,0,0,0.77735,0.34138,0,0,0,0,0,0.4741,0,0,0,0.10024,0,0,0,0,0,0,0,0,0,0.060182,0,0,0,0.86172,0.070872,0.8828,0,0.39384,0.44005,0,0,0,0.42196,0,0,0,0,0.56695,0.85276,0,0.9721,0.067605,0.045074,0,0,0,0.68756,0,0,0.86591,0.90788,0,0.31333,0,0,0.89408,0,0,0,0,0,0,0,0.68937,0.88794,0,0,0,0,0,0.76816,0.04526,0,0.2672,0,0.59798,0,0,0,0,0.9501,0.45576
0,0,0,0,0,0,0.48587,0,0.81213,0,0,0,0,0,0,0,0,0,0.075997,0,0,0,0,0.028333,0,0,0,0,0.43351,0,0.14348,0,0.80804,0,0,0.0017548,0.096222,0,0,0.42168,0,0,0.23511,0,0,0,0,0,0.9563,0,0.37149,0,0,0.49132,0,0.26751,0,0,0,0,0,0,0,0.57628,0.52005,0.97887,0.66074,0,0,0,0.84624,0,0.087144,0.42288,0,0,0,0.6802,0,0,0.079331,0,0,0,0.68677,0.057183,0,0,0,0.92317,0,0,0.4325,0,0,0,0,0,0.74694,0,0.73628,0,0.59614,0,0,0,0.14773,0,0.72004,0.26042,0,0.075554,0,0,0,0,0.24128,0,0.30049,0,0,0,0.44254,0,0.62277,0,0,0
